"","Modelo","overall_accuracy","overall_error","Factor_0_Accuracy","Factor_1_Accuracy","Factor_2_Accuracy","Factor_3_Accuracy","Detalle_1","experimento","grupo","dataset"
"resumen_metricas.420","modelo_knn - triweight",0.6,0.4,0.68224,0.4375,0.53608,0.73,"k = 40",1,1,"moviles131"
"resumen_metricas.520","modelo_knn - cos",0.665,0.335,0.73832,0.47917,0.64948,0.78,"k = 40",1,1,"moviles131"
"resumen_metricas.620","modelo_knn - inv",0.6725,0.3275,0.7757,0.46875,0.6701,0.76,"k = 35",1,1,"moviles131"
"resumen_metricas.720","modelo_knn - gaussian",0.6925,0.3075,0.7757,0.51042,0.6701,0.8,"k = 38",1,1,"moviles131"
"resumen_metricas.820","modelo_knn - optimal",0.655,0.345,0.71963,0.45833,0.65979,0.77,"k = 40",1,1,"moviles131"
"resumen_metricas1141","modelo_knn - rectangular",0.6925,0.3075,0.83673,0.59821,0.62766,0.71875,"k = 40",1,2,"moviles131"
"resumen_metricas.1114","modelo_knn - triangular",0.6825,0.3175,0.78571,0.58929,0.58511,0.78125,"k = 36",1,2,"moviles131"
"resumen_metricas.2114","modelo_knn - epanechnikov",0.6825,0.3175,0.78571,0.58036,0.58511,0.79167,"k = 31",1,2,"moviles131"
"resumen_metricas.3114","modelo_knn - biweight",0.645,0.355,0.7449,0.53571,0.56383,0.75,"k = 40",1,2,"moviles131"
"resumen_metricas.4114","modelo_knn - triweight",0.605,0.395,0.70408,0.51786,0.47872,0.72917,"k = 40",1,2,"moviles131"
"resumen_metricas.5114","modelo_knn - cos",0.6825,0.3175,0.78571,0.58036,0.59574,0.78125,"k = 34",1,2,"moviles131"
"resumen_metricas.6114","modelo_knn - inv",0.69,0.31,0.82653,0.58929,0.64894,0.70833,"k = 40",1,2,"moviles131"
"resumen_metricas.7114","modelo_knn - gaussian",0.705,0.295,0.80612,0.61607,0.64894,0.76042,"k = 39",1,2,"moviles131"
"resumen_metricas.8114","modelo_knn - optimal",0.6575,0.3425,0.77551,0.5625,0.55319,0.75,"k = 34",1,2,"moviles131"
"resumen_metricas241","modelo_knn - rectangular",0.7025,0.2975,0.77451,0.58242,0.63918,0.79091,"k = 37",1,3,"moviles131"
"resumen_metricas.124","modelo_knn - triangular",0.685,0.315,0.7451,0.57143,0.62887,0.77273,"k = 40",1,3,"moviles131"
"resumen_metricas.224","modelo_knn - epanechnikov",0.6875,0.3125,0.7451,0.57143,0.63918,0.77273,"k = 40",1,3,"moviles131"
"resumen_metricas.324","modelo_knn - biweight",0.66,0.34,0.7451,0.52747,0.64948,0.7,"k = 39",1,3,"moviles131"
"resumen_metricas.424","modelo_knn - triweight",0.6325,0.3675,0.69608,0.51648,0.61856,0.68182,"k = 40",1,3,"moviles131"
"resumen_metricas.524","modelo_knn - cos",0.6875,0.3125,0.7451,0.57143,0.63918,0.77273,"k = 40",1,3,"moviles131"
"resumen_metricas.624","modelo_knn - inv",0.6825,0.3175,0.7549,0.57143,0.60825,0.77273,"k = 37",1,3,"moviles131"
"resumen_metricas.724","modelo_knn - gaussian",0.69,0.31,0.7549,0.59341,0.62887,0.76364,"k = 39",1,3,"moviles131"
"resumen_metricas.824","modelo_knn - optimal",0.675,0.325,0.72549,0.58242,0.62887,0.74545,"k = 39",1,3,"moviles131"
"resumen_metricas341","modelo_knn - rectangular",0.7025,0.2975,0.84375,0.49505,0.68519,0.8,"k = 36",1,4,"moviles131"
"resumen_metricas.134","modelo_knn - triangular",0.665,0.335,0.80208,0.43564,0.62963,0.81053,"k = 40",1,4,"moviles131"
"resumen_metricas.234","modelo_knn - epanechnikov",0.6675,0.3325,0.79167,0.45545,0.63889,0.8,"k = 38",1,4,"moviles131"
"resumen_metricas.334","modelo_knn - biweight",0.6425,0.3575,0.79167,0.45545,0.56481,0.77895,"k = 38",1,4,"moviles131"
"resumen_metricas.434","modelo_knn - triweight",0.6175,0.3825,0.78125,0.42574,0.5463,0.73684,"k = 39",1,4,"moviles131"
"resumen_metricas.534","modelo_knn - cos",0.66,0.34,0.79167,0.43564,0.62963,0.8,"k = 40",1,4,"moviles131"
"resumen_metricas.634","modelo_knn - inv",0.71,0.29,0.84375,0.50495,0.67593,0.83158,"k = 40",1,4,"moviles131"
"resumen_metricas.734","modelo_knn - gaussian",0.675,0.325,0.8125,0.46535,0.62037,0.82105,"k = 40",1,4,"moviles131"
"resumen_metricas.834","modelo_knn - optimal",0.6725,0.3275,0.80208,0.46535,0.62963,0.81053,"k = 40",1,4,"moviles131"
"resumen_metricas441","modelo_knn - rectangular",0.6975,0.3025,0.86598,0.59,0.67308,0.66667,"k = 29",1,5,"moviles131"
"resumen_metricas.144","modelo_knn - triangular",0.68,0.32,0.81443,0.56,0.66346,0.68687,"k = 40",1,5,"moviles131"
"resumen_metricas.244","modelo_knn - epanechnikov",0.675,0.325,0.82474,0.55,0.65385,0.67677,"k = 38",1,5,"moviles131"
"resumen_metricas.344","modelo_knn - biweight",0.6625,0.3375,0.82474,0.56,0.58654,0.68687,"k = 39",1,5,"moviles131"
"resumen_metricas.444","modelo_knn - triweight",0.64,0.36,0.78351,0.54,0.55769,0.68687,"k = 39",1,5,"moviles131"
"resumen_metricas.544","modelo_knn - cos",0.6775,0.3225,0.82474,0.56,0.65385,0.67677,"k = 40",1,5,"moviles131"
"resumen_metricas.644","modelo_knn - inv",0.6875,0.3125,0.83505,0.61,0.66346,0.64646,"k = 28",1,5,"moviles131"
"resumen_metricas.744","modelo_knn - gaussian",0.67,0.33,0.82474,0.57,0.64423,0.64646,"k = 28",1,5,"moviles131"
"resumen_metricas.844","modelo_knn - optimal",0.685,0.315,0.83505,0.55,0.66346,0.69697,"k = 40",1,5,"moviles131"
"resumen_metricas541","modelo_knn - rectangular",0.615,0.385,0.73786,0.51818,0.56322,0.64,"k = 23",2,1,"moviles131"
"resumen_metricas.154","modelo_knn - triangular",0.6125,0.3875,0.69903,0.50909,0.62069,0.63,"k = 39",2,1,"moviles131"
"resumen_metricas.254","modelo_knn - epanechnikov",0.615,0.385,0.70874,0.51818,0.6092,0.63,"k = 40",2,1,"moviles131"
"resumen_metricas.354","modelo_knn - biweight",0.6025,0.3975,0.68932,0.48182,0.62069,0.63,"k = 40",2,1,"moviles131"
"resumen_metricas.454","modelo_knn - triweight",0.6125,0.3875,0.68932,0.51818,0.64368,0.61,"k = 39",2,1,"moviles131"
"resumen_metricas.554","modelo_knn - cos",0.6125,0.3875,0.69903,0.50909,0.62069,0.63,"k = 39",2,1,"moviles131"
"resumen_metricas.654","modelo_knn - inv",0.6175,0.3825,0.7767,0.47273,0.6092,0.62,"k = 31",2,1,"moviles131"
"resumen_metricas.754","modelo_knn - gaussian",0.615,0.385,0.72816,0.5,0.5977,0.64,"k = 30",2,1,"moviles131"
"resumen_metricas.854","modelo_knn - optimal",0.6225,0.3775,0.70874,0.50909,0.62069,0.66,"k = 39",2,1,"moviles131"
"resumen_metricas641","modelo_knn - rectangular",0.6775,0.3225,0.7619,0.46667,0.65686,0.85227,"k = 39",2,2,"moviles131"
"resumen_metricas.164","modelo_knn - triangular",0.6775,0.3225,0.80952,0.47619,0.60784,0.84091,"k = 39",2,2,"moviles131"
"resumen_metricas.264","modelo_knn - epanechnikov",0.6875,0.3125,0.81905,0.49524,0.61765,0.84091,"k = 40",2,2,"moviles131"
"resumen_metricas.364","modelo_knn - biweight",0.65,0.35,0.81905,0.4381,0.56863,0.79545,"k = 40",2,2,"moviles131"
"resumen_metricas.464","modelo_knn - triweight",0.6125,0.3875,0.79048,0.40952,0.51961,0.75,"k = 40",2,2,"moviles131"
"resumen_metricas.564","modelo_knn - cos",0.685,0.315,0.81905,0.48571,0.61765,0.84091,"k = 40",2,2,"moviles131"
"resumen_metricas.664","modelo_knn - inv",0.68,0.32,0.7619,0.47619,0.66667,0.84091,"k = 39",2,2,"moviles131"
"resumen_metricas.764","modelo_knn - gaussian",0.69,0.31,0.79048,0.49524,0.62745,0.875,"k = 36",2,2,"moviles131"
"resumen_metricas.864","modelo_knn - optimal",0.6825,0.3175,0.8,0.49524,0.62745,0.82955,"k = 40",2,2,"moviles131"
"resumen_metricas741","modelo_knn - rectangular",0.7,0.3,0.74528,0.65556,0.54255,0.82727,"k = 39",2,3,"moviles131"
"resumen_metricas.174","modelo_knn - triangular",0.72,0.28,0.79245,0.67778,0.59574,0.79091,"k = 39",2,3,"moviles131"
"resumen_metricas.274","modelo_knn - epanechnikov",0.7125,0.2875,0.79245,0.67778,0.56383,0.79091,"k = 40",2,3,"moviles131"
"resumen_metricas.374","modelo_knn - biweight",0.7075,0.2925,0.78302,0.64444,0.53191,0.83636,"k = 40",2,3,"moviles131"
"resumen_metricas.474","modelo_knn - triweight",0.685,0.315,0.75472,0.64444,0.48936,0.81818,"k = 38",2,3,"moviles131"
"resumen_metricas.574","modelo_knn - cos",0.7175,0.2825,0.79245,0.67778,0.57447,0.8,"k = 40",2,3,"moviles131"
"resumen_metricas.674","modelo_knn - inv",0.7025,0.2975,0.78302,0.64444,0.55319,0.8,"k = 36",2,3,"moviles131"
"resumen_metricas.774","modelo_knn - gaussian",0.6975,0.3025,0.75472,0.63333,0.56383,0.80909,"k = 37",2,3,"moviles131"
"resumen_metricas.874","modelo_knn - optimal",0.7425,0.2575,0.81132,0.71111,0.62766,0.8,"k = 40",2,3,"moviles131"
"resumen_metricas841","modelo_knn - rectangular",0.6725,0.3275,0.90625,0.49,0.63107,0.67327,"k = 39",2,4,"moviles131"
"resumen_metricas.184","modelo_knn - triangular",0.7225,0.2775,0.875,0.55,0.65049,0.82178,"k = 34",2,4,"moviles131"
"resumen_metricas.284","modelo_knn - epanechnikov",0.725,0.275,0.875,0.56,0.66019,0.81188,"k = 34",2,4,"moviles131"
"resumen_metricas.384","modelo_knn - biweight",0.69,0.31,0.80208,0.5,0.66019,0.80198,"k = 40",2,4,"moviles131"
"resumen_metricas.484","modelo_knn - triweight",0.6275,0.3725,0.70833,0.45,0.58252,0.77228,"k = 34",2,4,"moviles131"
"resumen_metricas.584","modelo_knn - cos",0.725,0.275,0.875,0.56,0.66019,0.81188,"k = 37",2,4,"moviles131"
"resumen_metricas.684","modelo_knn - inv",0.6775,0.3225,0.88542,0.5,0.65049,0.68317,"k = 40",2,4,"moviles131"
"resumen_metricas.784","modelo_knn - gaussian",0.71,0.29,0.86458,0.57,0.66019,0.75248,"k = 38",2,4,"moviles131"
"resumen_metricas.884","modelo_knn - optimal",0.7225,0.2775,0.86458,0.57,0.6699,0.79208,"k = 40",2,4,"moviles131"
"resumen_metricas941","modelo_knn - rectangular",0.6875,0.3125,0.82222,0.51579,0.65789,0.76238,"k = 39",2,5,"moviles131"
"resumen_metricas.194","modelo_knn - triangular",0.6575,0.3425,0.81111,0.52632,0.60526,0.70297,"k = 40",2,5,"moviles131"
"resumen_metricas.294","modelo_knn - epanechnikov",0.6475,0.3525,0.8,0.51579,0.59649,0.69307,"k = 40",2,5,"moviles131"
"resumen_metricas.394","modelo_knn - biweight",0.6575,0.3425,0.81111,0.57895,0.60526,0.65347,"k = 40",2,5,"moviles131"
"resumen_metricas.494","modelo_knn - triweight",0.635,0.365,0.8,0.57895,0.54386,0.64356,"k = 40",2,5,"moviles131"
"resumen_metricas.594","modelo_knn - cos",0.6575,0.3425,0.81111,0.52632,0.60526,0.70297,"k = 40",2,5,"moviles131"
"resumen_metricas.694","modelo_knn - inv",0.6925,0.3075,0.83333,0.50526,0.66667,0.77228,"k = 40",2,5,"moviles131"
"resumen_metricas.794","modelo_knn - gaussian",0.7,0.3,0.83333,0.58947,0.64035,0.75248,"k = 37",2,5,"moviles131"
"resumen_metricas.894","modelo_knn - optimal",0.665,0.335,0.81111,0.56842,0.60526,0.69307,"k = 40",2,5,"moviles131"
"resumen_metricas1041","modelo_knn - rectangular",0.6825,0.3175,0.88095,0.48624,0.64762,0.76471,"k = 39",3,1,"moviles131"
"resumen_metricas.1104","modelo_knn - triangular",0.69,0.31,0.88095,0.52294,0.6,0.80392,"k = 40",3,1,"moviles131"
"resumen_metricas.2104","modelo_knn - epanechnikov",0.695,0.305,0.88095,0.52294,0.60952,0.81373,"k = 40",3,1,"moviles131"
"resumen_metricas.3104","modelo_knn - biweight",0.665,0.335,0.85714,0.53211,0.5619,0.7549,"k = 40",3,1,"moviles131"
"resumen_metricas.4104","modelo_knn - triweight",0.6375,0.3625,0.79762,0.50459,0.53333,0.7549,"k = 40",3,1,"moviles131"
"resumen_metricas.5104","modelo_knn - cos",0.6925,0.3075,0.89286,0.52294,0.6,0.80392,"k = 40",3,1,"moviles131"
"resumen_metricas.6104","modelo_knn - inv",0.685,0.315,0.89286,0.49541,0.6381,0.76471,"k = 40",3,1,"moviles131"
"resumen_metricas.7104","modelo_knn - gaussian",0.6925,0.3075,0.89286,0.53211,0.60952,0.78431,"k = 40",3,1,"moviles131"
"resumen_metricas.8104","modelo_knn - optimal",0.6975,0.3025,0.89286,0.54128,0.6,0.80392,"k = 40",3,1,"moviles131"
"resumen_metricas1151","modelo_knn - rectangular",0.69,0.31,0.76699,0.54839,0.7037,0.72917,"k = 36",3,2,"moviles131"
"resumen_metricas.1115","modelo_knn - triangular",0.6875,0.3125,0.82524,0.51613,0.64815,0.75,"k = 40",3,2,"moviles131"
"resumen_metricas.2115","modelo_knn - epanechnikov",0.69,0.31,0.83495,0.50538,0.64815,0.76042,"k = 40",3,2,"moviles131"
"resumen_metricas.3115","modelo_knn - biweight",0.66,0.34,0.81553,0.47312,0.62037,0.71875,"k = 40",3,2,"moviles131"
"resumen_metricas.4115","modelo_knn - triweight",0.625,0.375,0.76699,0.47312,0.57407,0.67708,"k = 40",3,2,"moviles131"
"resumen_metricas.5115","modelo_knn - cos",0.685,0.315,0.82524,0.50538,0.64815,0.75,"k = 40",3,2,"moviles131"
"resumen_metricas.6115","modelo_knn - inv",0.6875,0.3125,0.78641,0.56989,0.65741,0.72917,"k = 36",3,2,"moviles131"
"resumen_metricas.7115","modelo_knn - gaussian",0.6975,0.3025,0.84466,0.52688,0.66667,0.73958,"k = 40",3,2,"moviles131"
"resumen_metricas.8115","modelo_knn - optimal",0.685,0.315,0.83495,0.49462,0.64815,0.75,"k = 40",3,2,"moviles131"
"resumen_metricas1241","modelo_knn - rectangular",0.645,0.355,0.75926,0.43103,0.69318,0.73864,"k = 38",3,3,"moviles131"
"resumen_metricas.1124","modelo_knn - triangular",0.6475,0.3525,0.76852,0.46552,0.67045,0.71591,"k = 40",3,3,"moviles131"
"resumen_metricas.2124","modelo_knn - epanechnikov",0.6475,0.3525,0.77778,0.4569,0.67045,0.71591,"k = 40",3,3,"moviles131"
"resumen_metricas.3124","modelo_knn - biweight",0.6325,0.3675,0.75926,0.46552,0.64773,0.68182,"k = 39",3,3,"moviles131"
"resumen_metricas.4124","modelo_knn - triweight",0.62,0.38,0.75926,0.44828,0.60227,0.69318,"k = 39",3,3,"moviles131"
"resumen_metricas.5124","modelo_knn - cos",0.645,0.355,0.77778,0.44828,0.67045,0.71591,"k = 40",3,3,"moviles131"
"resumen_metricas.6124","modelo_knn - inv",0.655,0.345,0.76852,0.43966,0.70455,0.75,"k = 38",3,3,"moviles131"
"resumen_metricas.7124","modelo_knn - gaussian",0.6625,0.3375,0.78704,0.4569,0.71591,0.72727,"k = 38",3,3,"moviles131"
"resumen_metricas.8124","modelo_knn - optimal",0.65,0.35,0.75926,0.47414,0.69318,0.70455,"k = 38",3,3,"moviles131"
"resumen_metricas1341","modelo_knn - rectangular",0.6875,0.3125,0.75862,0.58511,0.66304,0.72449,"k = 40",3,4,"moviles131"
"resumen_metricas.1134","modelo_knn - triangular",0.6925,0.3075,0.7931,0.59574,0.57609,0.77551,"k = 40",3,4,"moviles131"
"resumen_metricas.2134","modelo_knn - epanechnikov",0.695,0.305,0.78448,0.61702,0.57609,0.77551,"k = 40",3,4,"moviles131"
"resumen_metricas.3134","modelo_knn - biweight",0.675,0.325,0.76724,0.56383,0.6087,0.73469,"k = 38",3,4,"moviles131"
"resumen_metricas.4134","modelo_knn - triweight",0.64,0.36,0.73276,0.56383,0.51087,0.72449,"k = 40",3,4,"moviles131"
"resumen_metricas.5134","modelo_knn - cos",0.69,0.31,0.78448,0.59574,0.57609,0.77551,"k = 40",3,4,"moviles131"
"resumen_metricas.6134","modelo_knn - inv",0.6975,0.3025,0.80172,0.58511,0.63043,0.7449,"k = 35",3,4,"moviles131"
"resumen_metricas.7134","modelo_knn - gaussian",0.7025,0.2975,0.78448,0.61702,0.61957,0.76531,"k = 40",3,4,"moviles131"
"resumen_metricas.8134","modelo_knn - optimal",0.695,0.305,0.78448,0.59574,0.58696,0.78571,"k = 40",3,4,"moviles131"
"resumen_metricas1441","modelo_knn - rectangular",0.7075,0.2925,0.83146,0.60227,0.66355,0.73276,"k = 39",3,5,"moviles131"
"resumen_metricas.1144","modelo_knn - triangular",0.715,0.285,0.80899,0.625,0.68224,0.74138,"k = 40",3,5,"moviles131"
"resumen_metricas.2144","modelo_knn - epanechnikov",0.7075,0.2925,0.80899,0.57955,0.6729,0.75862,"k = 40",3,5,"moviles131"
"resumen_metricas.3144","modelo_knn - biweight",0.6825,0.3175,0.76404,0.625,0.61682,0.72414,"k = 40",3,5,"moviles131"
"resumen_metricas.4144","modelo_knn - triweight",0.6475,0.3525,0.74157,0.61364,0.56075,0.68103,"k = 40",3,5,"moviles131"
"resumen_metricas.5144","modelo_knn - cos",0.7075,0.2925,0.79775,0.625,0.66355,0.74138,"k = 37",3,5,"moviles131"
"resumen_metricas.6144","modelo_knn - inv",0.7075,0.2925,0.8427,0.60227,0.66355,0.72414,"k = 39",3,5,"moviles131"
"resumen_metricas.7144","modelo_knn - gaussian",0.725,0.275,0.8427,0.57955,0.71963,0.75,"k = 40",3,5,"moviles131"
"resumen_metricas.8144","modelo_knn - optimal",0.72,0.28,0.80899,0.63636,0.6729,0.75862,"k = 38",3,5,"moviles131"
"resumen_metricas251","modelo_knn - rectangular",0.62,0.38,0.76,0.4433,0.58065,0.68182,"k = 38",1,1,"moviles132"
"resumen_metricas.125","modelo_knn - triangular",0.635,0.365,0.74,0.49485,0.56989,0.71818,"k = 40",1,1,"moviles132"
"resumen_metricas.225","modelo_knn - epanechnikov",0.635,0.365,0.74,0.48454,0.58065,0.71818,"k = 39",1,1,"moviles132"
"resumen_metricas.325","modelo_knn - biweight",0.5775,0.4225,0.65,0.45361,0.48387,0.7,"k = 40",1,1,"moviles132"
"resumen_metricas.425","modelo_knn - triweight",0.525,0.475,0.63,0.39175,0.4086,0.64545,"k = 38",1,1,"moviles132"
"resumen_metricas.525","modelo_knn - cos",0.635,0.365,0.74,0.49485,0.56989,0.71818,"k = 39",1,1,"moviles132"
"resumen_metricas.625","modelo_knn - inv",0.63,0.37,0.75,0.4433,0.6129,0.7,"k = 37",1,1,"moviles132"
"resumen_metricas.725","modelo_knn - gaussian",0.63,0.37,0.75,0.4433,0.5914,0.71818,"k = 36",1,1,"moviles132"
"resumen_metricas.825","modelo_knn - optimal",0.6225,0.3775,0.73,0.48454,0.56989,0.69091,"k = 37",1,1,"moviles132"
"resumen_metricas1161","modelo_knn - rectangular",0.6525,0.3475,0.72321,0.49533,0.58252,0.85897,"k = 40",1,2,"moviles132"
"resumen_metricas.1116","modelo_knn - triangular",0.6125,0.3875,0.71429,0.43925,0.54369,0.79487,"k = 40",1,2,"moviles132"
"resumen_metricas.2116","modelo_knn - epanechnikov",0.615,0.385,0.73214,0.4486,0.53398,0.78205,"k = 40",1,2,"moviles132"
"resumen_metricas.3116","modelo_knn - biweight",0.57,0.43,0.67857,0.46729,0.48544,0.66667,"k = 40",1,2,"moviles132"
"resumen_metricas.4116","modelo_knn - triweight",0.5425,0.4575,0.65179,0.42991,0.47573,0.62821,"k = 40",1,2,"moviles132"
"resumen_metricas.5116","modelo_knn - cos",0.6175,0.3825,0.73214,0.43925,0.54369,0.79487,"k = 40",1,2,"moviles132"
"resumen_metricas.6116","modelo_knn - inv",0.645,0.355,0.73214,0.49533,0.56311,0.83333,"k = 39",1,2,"moviles132"
"resumen_metricas.7116","modelo_knn - gaussian",0.6525,0.3475,0.74107,0.49533,0.59223,0.82051,"k = 35",1,2,"moviles132"
"resumen_metricas.8116","modelo_knn - optimal",0.605,0.395,0.71429,0.45794,0.51456,0.76923,"k = 40",1,2,"moviles132"
"resumen_metricas261","modelo_knn - rectangular",0.6125,0.3875,0.74747,0.48387,0.57547,0.63725,"k = 38",1,3,"moviles132"
"resumen_metricas.126","modelo_knn - triangular",0.6075,0.3925,0.73737,0.44086,0.56604,0.67647,"k = 40",1,3,"moviles132"
"resumen_metricas.226","modelo_knn - epanechnikov",0.6125,0.3875,0.73737,0.44086,0.57547,0.68627,"k = 40",1,3,"moviles132"
"resumen_metricas.326","modelo_knn - biweight",0.585,0.415,0.73737,0.43011,0.5283,0.63725,"k = 40",1,3,"moviles132"
"resumen_metricas.426","modelo_knn - triweight",0.535,0.465,0.66667,0.37634,0.48113,0.60784,"k = 40",1,3,"moviles132"
"resumen_metricas.526","modelo_knn - cos",0.605,0.395,0.73737,0.44086,0.5566,0.67647,"k = 40",1,3,"moviles132"
"resumen_metricas.626","modelo_knn - inv",0.6275,0.3725,0.79798,0.49462,0.5566,0.65686,"k = 40",1,3,"moviles132"
"resumen_metricas.726","modelo_knn - gaussian",0.6325,0.3675,0.78788,0.49462,0.58491,0.65686,"k = 39",1,3,"moviles132"
"resumen_metricas.826","modelo_knn - optimal",0.6125,0.3875,0.72727,0.43011,0.61321,0.66667,"k = 38",1,3,"moviles132"
"resumen_metricas351","modelo_knn - rectangular",0.575,0.425,0.72381,0.37624,0.51042,0.68367,"k = 33",1,4,"moviles132"
"resumen_metricas.135","modelo_knn - triangular",0.59,0.41,0.67619,0.43564,0.52083,0.72449,"k = 39",1,4,"moviles132"
"resumen_metricas.235","modelo_knn - epanechnikov",0.5825,0.4175,0.68571,0.43564,0.51042,0.69388,"k = 39",1,4,"moviles132"
"resumen_metricas.335","modelo_knn - biweight",0.5475,0.4525,0.61905,0.39604,0.52083,0.65306,"k = 38",1,4,"moviles132"
"resumen_metricas.435","modelo_knn - triweight",0.505,0.495,0.6,0.38614,0.42708,0.60204,"k = 39",1,4,"moviles132"
"resumen_metricas.535","modelo_knn - cos",0.5875,0.4125,0.67619,0.43564,0.52083,0.71429,"k = 39",1,4,"moviles132"
"resumen_metricas.635","modelo_knn - inv",0.6175,0.3825,0.74286,0.44554,0.54167,0.73469,"k = 40",1,4,"moviles132"
"resumen_metricas.735","modelo_knn - gaussian",0.615,0.385,0.73333,0.44554,0.5625,0.71429,"k = 38",1,4,"moviles132"
"resumen_metricas.835","modelo_knn - optimal",0.5775,0.4225,0.68571,0.42574,0.5,0.69388,"k = 40",1,4,"moviles132"
"resumen_metricas451","modelo_knn - rectangular",0.5775,0.4225,0.79762,0.41176,0.5,0.63393,"k = 36",1,5,"moviles132"
"resumen_metricas.145","modelo_knn - triangular",0.575,0.425,0.70238,0.46078,0.47059,0.67857,"k = 39",1,5,"moviles132"
"resumen_metricas.245","modelo_knn - epanechnikov",0.585,0.415,0.72619,0.47059,0.4902,0.66964,"k = 39",1,5,"moviles132"
"resumen_metricas.345","modelo_knn - biweight",0.5325,0.4675,0.59524,0.43137,0.44118,0.66071,"k = 39",1,5,"moviles132"
"resumen_metricas.445","modelo_knn - triweight",0.5075,0.4925,0.58333,0.42157,0.39216,0.63393,"k = 40",1,5,"moviles132"
"resumen_metricas.545","modelo_knn - cos",0.58,0.42,0.72619,0.46078,0.47059,0.67857,"k = 40",1,5,"moviles132"
"resumen_metricas.645","modelo_knn - inv",0.58,0.42,0.78571,0.41176,0.5,0.65179,"k = 36",1,5,"moviles132"
"resumen_metricas.745","modelo_knn - gaussian",0.58,0.42,0.75,0.46078,0.4902,0.64286,"k = 27",1,5,"moviles132"
"resumen_metricas.845","modelo_knn - optimal",0.57,0.43,0.70238,0.47059,0.46078,0.66071,"k = 38",1,5,"moviles132"
"resumen_metricas551","modelo_knn - rectangular",0.6325,0.3675,0.8,0.38095,0.64356,0.72727,"k = 35",2,1,"moviles132"
"resumen_metricas.155","modelo_knn - triangular",0.57,0.43,0.72632,0.32381,0.56436,0.68687,"k = 39",2,1,"moviles132"
"resumen_metricas.255","modelo_knn - epanechnikov",0.575,0.425,0.72632,0.33333,0.58416,0.67677,"k = 40",2,1,"moviles132"
"resumen_metricas.355","modelo_knn - biweight",0.515,0.485,0.68421,0.28571,0.49505,0.61616,"k = 40",2,1,"moviles132"
"resumen_metricas.455","modelo_knn - triweight",0.47,0.53,0.63158,0.30476,0.41584,0.54545,"k = 40",2,1,"moviles132"
"resumen_metricas.555","modelo_knn - cos",0.5675,0.4325,0.72632,0.32381,0.55446,0.68687,"k = 38",2,1,"moviles132"
"resumen_metricas.655","modelo_knn - inv",0.6125,0.3875,0.8,0.38095,0.61386,0.67677,"k = 36",2,1,"moviles132"
"resumen_metricas.755","modelo_knn - gaussian",0.6,0.4,0.75789,0.34286,0.59406,0.72727,"k = 35",2,1,"moviles132"
"resumen_metricas.855","modelo_knn - optimal",0.5725,0.4275,0.74737,0.33333,0.57426,0.65657,"k = 40",2,1,"moviles132"
"resumen_metricas651","modelo_knn - rectangular",0.63,0.37,0.74444,0.53333,0.57143,0.66957,"k = 38",2,2,"moviles132"
"resumen_metricas.165","modelo_knn - triangular",0.6375,0.3625,0.75556,0.54444,0.49524,0.74783,"k = 40",2,2,"moviles132"
"resumen_metricas.265","modelo_knn - epanechnikov",0.6425,0.3575,0.75556,0.57778,0.48571,0.74783,"k = 40",2,2,"moviles132"
"resumen_metricas.365","modelo_knn - biweight",0.58,0.42,0.72222,0.47778,0.4381,0.67826,"k = 39",2,2,"moviles132"
"resumen_metricas.465","modelo_knn - triweight",0.555,0.445,0.72222,0.43333,0.46667,0.6,"k = 40",2,2,"moviles132"
"resumen_metricas.565","modelo_knn - cos",0.6375,0.3625,0.75556,0.55556,0.48571,0.74783,"k = 40",2,2,"moviles132"
"resumen_metricas.665","modelo_knn - inv",0.6325,0.3675,0.76667,0.53333,0.5619,0.66957,"k = 38",2,2,"moviles132"
"resumen_metricas.765","modelo_knn - gaussian",0.6425,0.3575,0.76667,0.54444,0.54286,0.71304,"k = 37",2,2,"moviles132"
"resumen_metricas.865","modelo_knn - optimal",0.625,0.375,0.76667,0.54444,0.46667,0.72174,"k = 40",2,2,"moviles132"
"resumen_metricas751","modelo_knn - rectangular",0.6275,0.3725,0.75758,0.47917,0.55769,0.71287,"k = 40",2,3,"moviles132"
"resumen_metricas.175","modelo_knn - triangular",0.6225,0.3775,0.73737,0.51042,0.50962,0.73267,"k = 40",2,3,"moviles132"
"resumen_metricas.275","modelo_knn - epanechnikov",0.6325,0.3675,0.75758,0.51042,0.51923,0.74257,"k = 40",2,3,"moviles132"
"resumen_metricas.375","modelo_knn - biweight",0.6,0.4,0.71717,0.51042,0.49038,0.68317,"k = 40",2,3,"moviles132"
"resumen_metricas.475","modelo_knn - triweight",0.55,0.45,0.65657,0.45833,0.46154,0.62376,"k = 40",2,3,"moviles132"
"resumen_metricas.575","modelo_knn - cos",0.625,0.375,0.73737,0.52083,0.50962,0.73267,"k = 40",2,3,"moviles132"
"resumen_metricas.675","modelo_knn - inv",0.645,0.355,0.76768,0.48958,0.57692,0.74257,"k = 40",2,3,"moviles132"
"resumen_metricas.775","modelo_knn - gaussian",0.6425,0.3575,0.77778,0.53125,0.53846,0.72277,"k = 40",2,3,"moviles132"
"resumen_metricas.875","modelo_knn - optimal",0.6025,0.3975,0.72727,0.46875,0.49038,0.72277,"k = 40",2,3,"moviles132"
"resumen_metricas851","modelo_knn - rectangular",0.655,0.345,0.77885,0.51485,0.61165,0.71739,"k = 39",2,4,"moviles132"
